0,16.510654527954603
1,15.694277263374486
2,13.79890021178948
3,12.864682973853846
4,11.90142849894708
0,16.52334888599537
1,15.697348989478845
2,13.3902508770978
3,11.79214756341628
4,11.723274840052726
0,16.543153262040253
1,15.544656874417278
2,13.721633697635353
3,13.117679448382844
4,12.088345902054398
0,16.56549976490162
1,15.674130362051505
2,13.432095675998264
3,12.606605310008359
4,11.202179206251607
0,13.754713747628923
1,4.701933206942837
2,1.3377292915626808
3,0.6051603976591133
4,0.45167942596561134
0,13.837129493995949
1,4.892120361328125
2,1.4749959592466002
3,0.6643738154030631
4,0.48502057550375355
5,0.3390080118375551
6,0.29237928351257075
7,0.2607713149898827
8,0.2176775940161183
9,0.20625602502391172
10,0.1930158670056504
11,0.1846263449869038
12,0.17747181707939494
13,0.17008551334647976
14,0.16019756646803868
15,0.1602657498646175
16,0.14925648292886867
17,0.1425500500839924
18,0.14110131675814405
19,0.13467899899423857
20,0.13306546211242676
21,0.13488918449653028
22,0.1280592266914776
23,0.12444225436866038
24,0.1233716644867948
25,0.11640285405602475
26,0.11394805829711412
27,0.11425013169339655
28,0.11482900690149378
29,0.11260681054229109
30,0.1140202942208498
31,0.11096421524330422
32,0.10851428224226084
33,0.11172393241536961
34,0.1099690360787474
35,0.1122849066071059
36,0.1033403657591392
37,0.10627228144265007
38,0.10170461160165292
39,0.09983460971847974
40,0.10450621455785178
41,0.10250866835009415
42,0.10161604351467557
43,0.10402133062543202
44,0.0974684108922511
45,0.09775268334910703
46,0.09503186602651337
47,0.0960470643063141
48,0.09708634659096047
49,0.09422593999792028
50,0.09080965469894095
51,0.09513045848642357
52,0.09083294829223382
53,0.08577217467037249
54,0.08994415718832134
55,0.08839943006696034
56,0.0868383026907964
57,0.08679903701499657
58,0.09317498207092285
59,0.09119959034546903
60,0.0957644676475368
61,0.09429305610342771
62,0.08931088427947872
63,0.08653198250036671
64,0.08191634696206929
65,0.0790380809532762
66,0.08928302030995058
67,0.08780883781213329
68,0.08444513528925891
69,0.08280972315941328
70,0.08393562929129895
71,0.08668149587058237
72,0.08344422897684231
73,0.08243832882539726
74,0.08554747722767017
75,0.08344959643642598
76,0.08336297847606518
77,0.08701239986184203
78,0.09832212130228678
79,0.07925835774268633
80,0.07348735813250758
81,0.08067898828796889
82,0.0814476652891057
83,0.0798498345991221
84,0.08951984020908182
85,0.08160075179833934
86,0.07147966059147084
87,0.0682373456994202
88,0.06832996807961797
89,0.06977712607678072
90,0.07234632390026202
91,0.07452288027162905
92,0.06770590695824642
93,0.06723099382816519
94,0.06523292780903632
95,0.06913940631803661
96,0.06927242936420833
97,0.07289506299996082
98,0.07107444417820055
99,0.07253718042569887
0,13.392452714080182
1,4.780005787037037
2,1.4403008825985002
3,0.6424885039466889
4,0.44978105599988144
5,0.3611420878657588
6,0.3157425786242073
7,0.2803319401211209
8,0.2489042647090959
9,0.22862850824991862
10,0.21399091673486026
11,0.1894015174834326
12,0.17179049582147796
13,0.17068550792741186
14,0.17146893214786985
15,0.1636092688321086
16,0.15764017968511385
17,0.14948250060218843
18,0.14397691522606115
19,0.1401147322399626
20,0.13698838296741125
21,0.140866666369968
22,0.1272465401716193
23,0.12899577391981587
24,0.12359181235356587
25,0.12215120900315021
26,0.12078397735156149
27,0.11988007384563179
28,0.1149421205245909
29,0.11869337156476308
30,0.11372315481366443
31,0.1102590105661149
32,0.11038010326432593
33,0.110406214906355
34,0.10412066522449133
35,0.11969516032026628
36,0.11803019782643259
37,0.1103663267912688
38,0.10664811055846665
39,0.10684755760946392
40,0.10372059099958757
41,0.10304668862142681
42,0.10284760361345707
43,0.10188745961758335
44,0.10000219207732275
45,0.0994053116551152
46,0.09706113210921424
47,0.09606842406002092
48,0.09885425861970878
49,0.09499299006206999
50,0.09279451370239258
51,0.09720117486553427
52,0.0964455600628637
53,0.09601178188873416
54,0.09756435170585727
55,0.0972992645860209
56,0.09726527531941732
57,0.09755637969499753
58,0.093151441817421
59,0.08613835185643577
60,0.09056289951497144
61,0.09039361388595016
62,0.09415434868737994
63,0.08887095098142271
64,0.09246681276172276
65,0.08677258079434619
66,0.08324489495391217
67,0.08696457780437705
68,0.09211988763063533
69,0.08592821639261128
70,0.08214113682876399
71,0.08118097890061116
72,0.08403478610662767
73,0.08588691464176884
74,0.0849681665867935
75,0.08855809949553062
76,0.09099839783499761
77,0.08093886826754597
78,0.08086486628026138
79,0.08151213210306049
80,0.07635126192383315
81,0.07454532517327203
82,0.07730948542371208
83,0.08184451350459346
84,0.07578708095315062
85,0.08579808556984482
86,0.07940103291484063
87,0.07355568320662886
88,0.0741331020009861
89,0.07490727538434566
90,0.0755214275156029
91,0.0796527852737364
92,0.09650485643143517
93,0.08181723979274923
94,0.078781122042809
95,0.07243449344556518
96,0.07113431490988398
97,0.07757151254410606
98,0.07401732770503794
99,0.07061633622204816
0,33.27782595285172
